"year" "julian.day" "wild" "river.age" "sea.age" "length" "weight" "sea.lice" "river" "country" "sex"
"15901" 2011 106 FALSE 2 2 77.1 3.01 FALSE "oir" "fr" "F"
"15916" 2005 121 FALSE 1 2 74.6 2.5 TRUE "oir" "fr" "M"
"15929" 2004 116 FALSE 1 2 70.7 2.23 FALSE "oir" "fr" "F"
"15938" 2011 107 FALSE 1 3 88.8 4.72 TRUE "oir" "fr" "M"
"15943" 2009 105 TRUE 1 2 74.7 3.14 FALSE "oir" "fr" "M"
"15945" 2011 89 FALSE 2 3 88.7 4.04 TRUE "oir" "fr" "F"
"15952" 2015 178 FALSE 1 1 61.8 1.3 FALSE "oir" "fr" "M"
"15963" 2002 136 TRUE 2 1 62.9 2.21 FALSE "oir" "fr" "F"
"15967" 2004 114 FALSE 1 2 77.6 3.27 TRUE "oir" "fr" "M"
"15970" 2016 113 FALSE 1 2 82.1 4.54 FALSE "oir" "fr" "F"
"15976" 2000 155 TRUE 1 1 63.1 2.27 FALSE "oir" "fr" "F"
"15980" 2005 94 TRUE 2 4 92.8 6.02 FALSE "oir" "fr" "F"
"15982" 2014 119 TRUE 1 4 86.9 5.5 FALSE "oir" "fr" "M"
"15998" 2010 173 FALSE 1 1 71.6 2.49 FALSE "oir" "fr" "F"
"16010" 2008 112 FALSE 1 2 80.5 3.53 FALSE "oir" "fr" "F"
"16019" 2005 159 FALSE 1 1 66.5 2.18 TRUE "oir" "fr" "F"
"16026" 2015 112 FALSE 1 2 72.2 2.24 FALSE "oir" "fr" "M"
"16028" 2006 114 FALSE 1 2 81.1 3.86 FALSE "oir" "fr" "M"
"16044" 2011 92 TRUE 3 4 91.1 5.15 TRUE "oir" "fr" "F"
"16050" 2006 96 FALSE 1 3 88.8 5.8 TRUE "oir" "fr" "F"
"16058" 2001 88 FALSE 1 2 82.4 3.68 FALSE "oir" "fr" "F"
"16064" 2008 107 FALSE 2 2 78.8 3.18 FALSE "oir" "fr" "F"
"16083" 2008 136 TRUE 2 1 67.5 2.28 FALSE "oir" "fr" "M"
"16097" 2003 116 FALSE 2 2 79.4 3.57 FALSE "oir" "fr" "F"
"16106" 2005 100 TRUE 1 2 89.3 5.42 FALSE "oir" "fr" "F"
"16114" 2012 112 FALSE 1 2 73 2.55 FALSE "oir" "fr" "F"
"16126" 2002 111 FALSE 1 3 86.6 4.11 FALSE "oir" "fr" "M"
"16128" 2012 91 TRUE 1 2 72.9 2.75 TRUE "oir" "fr" "F"
"16129" 2004 118 FALSE 2 2 77.3 3.06 FALSE "oir" "fr" "F"
"16143" 2010 176 FALSE 1 1 65.8 2.03 FALSE "oir" "fr" "M"
"16147" 2009 117 FALSE 2 2 84.1 3.84 TRUE "oir" "fr" "F"
"16161" 2002 79 TRUE 2 2 77 3.6 FALSE "oir" "fr" "F"
"16165" 2005 102 TRUE 1 2 67.9 2.37 FALSE "oir" "fr" "M"
"16169" 2009 158 FALSE 2 1 63.4 1.55 FALSE "oir" "fr" "M"
"16177" 2009 147 TRUE 1 1 68.6 2.83 FALSE "oir" "fr" "F"
"16179" 2017 162 FALSE 1 1 65 1.69 FALSE "oir" "fr" "M"
"16190" 2002 154 TRUE 1 1 64 2.09 FALSE "oir" "fr" "F"
"16195" 2013 157 TRUE 1 1 61.3 1.72 FALSE "oir" "fr" "M"
"16213" 2007 157 FALSE 1 1 73.6 3.1 FALSE "oir" "fr" "M"
"16236" 2004 146 TRUE 1 1 56.5 1.46 FALSE "oir" "fr" "M"
"16260" 2002 101 TRUE 2 2 73.5 3.38 FALSE "oir" "fr" "F"
"16262" 2004 97 FALSE 1 2 79.5 3.69 TRUE "oir" "fr" "M"
"NA.13" NA NA NA NA NA NA NA NA NA NA NA
"NA.14" NA NA NA NA NA NA NA NA NA NA NA
"16301" 2013 160 FALSE 1 1 67.6 2.13 FALSE "oir" "fr" "M"
"16324" 2003 92 FALSE 1 2 75.7 3.4 FALSE "oir" "fr" "F"
"16325" 2013 158 TRUE 1 1 56.4 1.27 FALSE "oir" "fr" "M"
"16336" 2008 151 FALSE 2 1 72.6 2.28 FALSE "oir" "fr" "M"
"16361" 2005 109 TRUE 2 2 82.2 4.31 FALSE "oir" "fr" "M"
"16372" 2017 190 FALSE 1 1 69 1.94 FALSE "oir" "fr" "M"
"16382" 2016 99 TRUE 2 2 74.2 4.08 FALSE "oir" "fr" "F"
"16387" 2012 169 FALSE 1 1 59.9 1.38 FALSE "oir" "fr" "F"
"16404" 2009 155 TRUE 2 1 62 1.85 FALSE "oir" "fr" "M"
"16405" 2006 90 FALSE 1 2 84.6 4.3 TRUE "oir" "fr" "F"
"16407" 2005 161 FALSE 1 1 62.4 1.98 FALSE "oir" "fr" "M"
"16419" 2005 144 TRUE 3 1 67.4 2.15 FALSE "oir" "fr" "M"
"16441" 2000 159 FALSE 1 1 63.2 1.69 FALSE "oir" "fr" "M"
"16449" 2000 102 FALSE 1 2 75.4 2.86 FALSE "oir" "fr" "F"
"16482" 2003 99 FALSE 1 2 73.6 3.16 FALSE "oir" "fr" "F"
"16489" 2002 97 TRUE 1 3 89.6 6.51 TRUE "oir" "fr" "F"
"16500" 2015 104 TRUE 2 2 76.2 3.95 FALSE "oir" "fr" "F"
"16521" 2011 151 TRUE 2 1 62.5 1.65 FALSE "oir" "fr" "M"
"16523" 2015 99 TRUE 1 2 81.2 4.17 FALSE "oir" "fr" "F"
"16526" 2004 174 FALSE 1 1 67.6 1.86 FALSE "oir" "fr" "M"
"16532" 2009 178 FALSE 2 1 70.2 2.39 FALSE "oir" "fr" "M"
"16535" 2002 161 FALSE 1 1 73.4 2.65 FALSE "oir" "fr" "M"
"16543" 2001 103 TRUE 1 2 84.8 5.39 FALSE "oir" "fr" "F"
"16546" 2007 104 FALSE 1 2 71.8 2.62 FALSE "oir" "fr" "F"
"16550" 2011 116 FALSE 1 3 88.6 5.31 FALSE "oir" "fr" "F"
"16579" 2000 117 TRUE 2 1 72.1 3 FALSE "oir" "fr" "M"
"16604" 2002 90 FALSE 2 3 84.4 3.85 TRUE "oir" "fr" "M"
"16605" 2006 89 TRUE 1 3 87.9 5.31 TRUE "oir" "fr" "F"
"16613" 2003 129 FALSE 1 2 89.8 5.18 FALSE "oir" "fr" "F"
"16639" 2012 118 TRUE 1 2 83.3 4.37 FALSE "oir" "fr" "M"
"16668" 2000 99 FALSE 1 4 94.6 6.14 TRUE "oir" "fr" "F"
"16680" 2006 105 FALSE 1 2 80.5 3.04 FALSE "oir" "fr" "M"
"16710" 2012 110 TRUE 1 2 76.3 3.49 FALSE "oir" "fr" "M"
"16718" 2002 90 TRUE 2 3 82.3 4.47 FALSE "oir" "fr" "F"
"16738" 2010 120 FALSE 1 3 84 3.89 TRUE "oir" "fr" "F"
"16740" 2016 108 TRUE 2 2 83.3 4.53 FALSE "oir" "fr" "F"
"16754" 2015 123 FALSE 1 2 72.5 2.11 FALSE "oir" "fr" "F"
"16761" 2001 160 FALSE 1 1 69.7 2.28 FALSE "oir" "fr" "F"
"16763" 2001 98 FALSE 1 2 77.8 2.81 FALSE "oir" "fr" "M"
"16797" 2008 179 FALSE 2 1 59.3 1.5 FALSE "oir" "fr" "M"
"16809" 2000 86 TRUE 3 2 77.7 3.98 FALSE "oir" "fr" "F"
"16826" 2006 105 FALSE 1 2 79.5 3.7 TRUE "oir" "fr" "F"
"16833" 2000 89 TRUE 1 2 85.1 4.93 FALSE "oir" "fr" "F"
"16846" 2004 95 TRUE 3 2 72.3 3.39 FALSE "oir" "fr" "F"
"NA.15" NA NA NA NA NA NA NA NA NA NA NA
"16849" 2009 147 FALSE 1 1 60.7 1.93 FALSE "oir" "fr" "M"
"16867" 2000 102 FALSE 1 2 NA 3.45 FALSE "oir" "fr" "M"
"16876" 2013 129 FALSE 1 2 80.9 3.37 TRUE "oir" "fr" "F"
"16884" 2002 91 FALSE 1 3 86.6 4.22 FALSE "oir" "fr" "F"
"16888" 2004 74 TRUE 2 2 73.1 2.9 FALSE "oir" "fr" "F"
"16893" 2008 170 FALSE 1 1 61.1 1.73 FALSE "oir" "fr" "M"
"16898" 2006 113 TRUE 2 2 82.5 4.14 FALSE "oir" "fr" "F"
"16901" 2002 168 FALSE 1 1 68.8 2.32 FALSE "oir" "fr" "M"
"16917" 2000 95 TRUE 2 2 76.7 4.04 FALSE "oir" "fr" "F"
"16929" 2000 127 FALSE 1 4 86.5 4.93 FALSE "oir" "fr" "F"
"16938" 2008 138 TRUE 2 1 63.8 1.76 FALSE "oir" "fr" "M"
"16943" 2017 177 FALSE 1 1 64.6 1.73 FALSE "oir" "fr" "F"
"16945" 2002 92 TRUE 2 3 82 5.4 FALSE "oir" "fr" "F"
"16968" 2004 149 FALSE 1 1 58.7 1.07 FALSE "oir" "fr" "M"
"16982" 2005 97 TRUE 2 2 83.4 4.79 FALSE "oir" "fr" "F"
"16983" 2002 102 FALSE 1 2 82.7 4.01 FALSE "oir" "fr" "F"
"16986" 2000 155 TRUE 1 1 61.7 2.09 FALSE "oir" "fr" "M"
"17014" 2000 129 FALSE 1 1 67.1 2.1 FALSE "oir" "fr" "F"
"17016" 2009 153 FALSE 1 1 61.7 1.41 TRUE "oir" "fr" "F"
"17034" 2015 118 FALSE 2 2 74.8 2.84 FALSE "oir" "fr" "F"
"17035" 2004 121 FALSE 1 4 93.3 5.93 FALSE "oir" "fr" "F"
"17036" 2002 84 TRUE 2 2 79.2 3.85 FALSE "oir" "fr" "M"
"17039" 2006 120 FALSE 1 2 76 2.6 FALSE "oir" "fr" "F"
"17042" 2010 121 FALSE 1 2 82.5 3.76 FALSE "oir" "fr" "F"
"17055" 2000 95 FALSE 1 3 90.3 4.76 FALSE "oir" "fr" "F"
"17058" 2001 119 FALSE 2 3 77.4 3 TRUE "oir" "fr" "F"
"17065" 2001 150 TRUE 2 1 57.4 1.94 FALSE "oir" "fr" "M"
"17088" 2007 101 FALSE 2 2 70.2 2.96 FALSE "oir" "fr" "F"
"17111" 2004 104 TRUE 1 2 81.7 4.28 FALSE "oir" "fr" "F"
"17129" 2008 173 FALSE 1 1 61.9 1.63 FALSE "oir" "fr" "M"
"17150" 2011 170 FALSE 1 1 59.2 1.25 FALSE "oir" "fr" "F"
"17155" 2005 116 FALSE 1 2 75.9 3.18 FALSE "oir" "fr" "F"
"17159" 2003 147 FALSE 1 1 64.4 1.79 FALSE "oir" "fr" "M"
"17165" 2005 113 FALSE 1 3 80.2 4.05 FALSE "oir" "fr" "M"
"17172" 2008 172 FALSE 2 1 70.5 2.5 FALSE "oir" "fr" "F"
"17177" 2017 148 TRUE 3 1 58.8 1.37 FALSE "oir" "fr" "M"
"17195" 2000 139 FALSE 1 1 66.7 1.83 FALSE "oir" "fr" "M"
"17209" 2013 110 FALSE 1 2 78.8 3.38 FALSE "oir" "fr" "F"
"17210" 2011 120 FALSE 1 2 74.5 2.92 FALSE "oir" "fr" "F"
"17224" 2017 124 FALSE 1 2 73.8 2.85 FALSE "oir" "fr" "F"
"17229" 2003 146 TRUE 1 1 62.4 1.95 FALSE "oir" "fr" "F"
"17232" 2006 172 FALSE 1 1 65.6 1.59 FALSE "oir" "fr" "M"
"17245" 2006 86 TRUE 3 2 79.3 3.94 FALSE "oir" "fr" "F"
"17246" 2005 149 FALSE 2 1 60.6 1.67 FALSE "oir" "fr" "F"
"17248" 2009 145 TRUE 1 1 61.3 1.78 FALSE "oir" "fr" "M"
"17252" 2007 159 FALSE 2 1 63.5 1.82 FALSE "oir" "fr" "F"
"17253" 2008 152 TRUE 2 1 57.9 1.8 FALSE "oir" "fr" "M"
"17271" 2002 118 FALSE 1 3 85.4 3.67 FALSE "oir" "fr" "F"
"17275" 2002 161 FALSE 1 1 61.2 1.57 FALSE "oir" "fr" "M"
"17280" 2007 168 FALSE 1 1 66.9 2.26 FALSE "oir" "fr" "M"
"17287" 2007 120 FALSE 1 2 82.4 3.03 FALSE "oir" "fr" "F"
"17288" 2017 172 FALSE 1 1 59.1 1.3 FALSE "oir" "fr" "M"
"17295" 2002 110 FALSE 1 2 76.2 2.69 FALSE "oir" "fr" "F"
"17300" 2003 86 TRUE 2 2 69.7 3.13 FALSE "oir" "fr" "F"
"17303" 2002 104 FALSE 1 3 79.1 3.91 FALSE "oir" "fr" "F"
"17306" 2009 170 FALSE 2 1 64.5 1.95 FALSE "oir" "fr" "M"
"17340" 2016 117 FALSE 1 3 79.1 3.65 TRUE "oir" "fr" "F"
"17342" 2006 118 FALSE 2 2 72.3 2.52 FALSE "oir" "fr" "F"
"17343" 2000 153 FALSE 2 1 74 3.11 TRUE "oir" "fr" "M"
"17352" 2007 159 FALSE 1 1 71.8 2.73 FALSE "oir" "fr" "M"
"17353" 2007 112 FALSE 1 2 76.2 4.06 NA "oir" "fr" "F"
"17377" 2013 174 FALSE 2 1 69 2.25 FALSE "oir" "fr" "M"
"17401" 2006 156 TRUE 2 1 70.8 3.27 FALSE "oir" "fr" "M"
"17404" 2004 103 FALSE 1 2 80.1 3.29 FALSE "oir" "fr" "F"
"17405" 2002 106 TRUE 2 NA 80.9 4.75 FALSE "oir" "fr" "F"
"17418" 2005 96 TRUE 2 3 87.8 5.42 TRUE "oir" "fr" "F"
"17437" 2000 138 TRUE 1 1 70.7 2.62 FALSE "oir" "fr" "M"
"17451" 2013 128 FALSE 1 2 68.3 2.36 FALSE "oir" "fr" "F"
"17459" 2012 119 FALSE 1 2 79 3.79 FALSE "oir" "fr" "F"
"17478" 2013 160 TRUE 1 1 72.5 3.15 FALSE "oir" "fr" "M"
"17482" 2009 148 TRUE 2 1 65 2.12 FALSE "oir" "fr" "F"
"17487" 2013 160 TRUE 1 1 61.4 1.9 FALSE "oir" "fr" "F"
"17488" 2004 95 TRUE 2 2 68 2.46 FALSE "oir" "fr" "F"
"17496" 2000 156 FALSE 2 1 77.5 3.21 FALSE "oir" "fr" "M"
"17505" 2015 123 FALSE 1 3 102.8 6.56 TRUE "oir" "fr" "F"
"17509" 2000 84 TRUE 2 2 91 6.07 FALSE "oir" "fr" "M"
"17526" 2002 152 FALSE 1 1 69 2.47 TRUE "oir" "fr" "M"
"17545" 2000 155 FALSE 1 1 67.9 2.09 FALSE "oir" "fr" "F"
"17563" 2009 121 FALSE 2 2 84.6 3.81 TRUE "oir" "fr" "M"
"17573" 2004 126 FALSE 1 1 71.7 2.27 TRUE "oir" "fr" "M"
"17575" 2002 122 FALSE 2 2 79.3 3.57 FALSE "oir" "fr" "F"
"17578" 2000 120 FALSE 1 2 77.5 3.36 FALSE "oir" "fr" "M"
"17586" 2007 144 TRUE 3 1 56.3 1.66 FALSE "oir" "fr" "M"
"17588" 2004 147 TRUE 1 1 66.5 2.5 FALSE "oir" "fr" "M"
"17601" 2001 97 TRUE 2 2 85 5.35 FALSE "oir" "fr" "M"
"17610" 2008 107 FALSE 1 2 68.9 1.9 FALSE "oir" "fr" "F"
"17614" 2000 154 FALSE 1 1 62 1.63 FALSE "oir" "fr" "F"
"17616" 2014 86 TRUE 2 2 74.1 3.15 FALSE "oir" "fr" "F"
"17633" 2007 96 TRUE 1 4 93.3 6.63 TRUE "oir" "fr" "F"
"17634" 2000 166 FALSE 2 1 66.7 2.34 FALSE "oir" "fr" "M"
"17635" 2008 108 FALSE 1 2 84.9 4.52 FALSE "oir" "fr" "F"
"17637" 2015 153 TRUE 2 1 68.6 2.2 FALSE "oir" "fr" "M"
"17648" 2014 128 FALSE 1 3 88.3 4.64 FALSE "oir" "fr" "F"
"17651" 2001 112 FALSE 1 2 79.6 3.03 FALSE "oir" "fr" "F"
"17655" 2014 152 TRUE 2 1 62.8 2.36 FALSE "oir" "fr" "M"
"17669" 2001 91 FALSE 1 2 79.7 3.35 FALSE "oir" "fr" "F"
"17674" 2000 90 TRUE 2 2 73.9 3.56 FALSE "oir" "fr" "F"
"17698" 2006 108 FALSE 2 3 83 4.31 FALSE "oir" "fr" "F"
"17718" 2005 153 TRUE 1 1 63.1 2.3 FALSE "oir" "fr" "M"
"17720" 2001 161 FALSE 3 1 65.6 2.12 FALSE "oir" "fr" "F"
"17725" 2013 107 FALSE 1 2 77.7 2.86 FALSE "oir" "fr" "M"
"17747" 2000 100 FALSE 1 2 73 2.7 FALSE "oir" "fr" "F"
"17760" 2005 129 TRUE 2 1 67.7 3.1 FALSE "oir" "fr" "M"
"17776" 2004 102 FALSE 1 4 99.4 7.3 FALSE "oir" "fr" "F"
"17798" 2008 127 TRUE 2 4 88.4 5.13 FALSE "oir" "fr" "M"
"17804" 2004 104 FALSE 1 2 75 2.7 TRUE "oir" "fr" "F"
"17808" 2006 161 FALSE 1 1 57.9 1.41 FALSE "oir" "fr" "M"
"17821" 2006 96 TRUE 2 2 75 3.75 TRUE "oir" "fr" "M"
"17831" 2002 154 FALSE 1 1 70.2 2.11 FALSE "oir" "fr" "M"
"17834" 2010 148 FALSE 1 1 58.4 1.43 FALSE "oir" "fr" "M"
"17853" 2005 99 TRUE 2 2 90.4 5.15 TRUE "oir" "fr" "F"
"17864" 2006 87 TRUE 2 2 71.1 2.52 FALSE "oir" "fr" "F"
"17876" 2005 99 FALSE 1 4 101.1 6.62 FALSE "oir" "fr" "F"
"17895" 2015 110 TRUE 2 2 73 3.53 FALSE "oir" "fr" "F"
"17919" 2005 102 TRUE 1 2 91 7.61 FALSE "oir" "fr" "F"
"17920" 2006 114 TRUE 3 3 79.6 3.64 FALSE "oir" "fr" "F"
"17923" 2001 158 FALSE 2 1 66.3 2.08 FALSE "oir" "fr" "F"
"17927" 2006 81 TRUE 3 3 81 4.27 FALSE "oir" "fr" "M"
"17929" 2000 160 FALSE 1 1 68.2 2.03 FALSE "oir" "fr" "M"
"17947" 2013 107 TRUE 2 3 87.9 6.27 FALSE "oir" "fr" "M"
"17958" 2003 93 FALSE 2 2 72.5 2.61 FALSE "oir" "fr" "M"
"17963" 2004 99 FALSE 1 3 90 4.63 TRUE "oir" "fr" "F"
"17975" 2015 132 FALSE 2 2 68.9 2.01 TRUE "oir" "fr" "F"
"17979" 2008 121 FALSE 1 2 71.2 2.3 FALSE "oir" "fr" "F"
"17986" 2007 100 FALSE 1 2 83.7 3.9 FALSE "oir" "fr" "F"
"17991" 2014 135 TRUE 2 1 67.5 2.81 FALSE "oir" "fr" "M"
"17998" 2008 104 FALSE 1 2 76.4 2.82 FALSE "oir" "fr" "M"
"18006" 2001 121 FALSE 1 2 81 3.73 TRUE "oir" "fr" "F"
"18009" 2009 108 TRUE 2 2 77 3.93 FALSE "oir" "fr" "F"
"18019" 2013 109 FALSE 2 2 78.8 2.97 FALSE "oir" "fr" "F"
"18032" 2007 101 TRUE 1 4 88.5 6.24 FALSE "oir" "fr" "F"
"18047" 2006 150 TRUE 2 1 69 2.48 FALSE "oir" "fr" "M"
"18058" 2016 153 TRUE 2 1 61.5 2.31 FALSE "oir" "fr" "M"
"18076" 2017 157 FALSE 1 1 58 1.27 FALSE "oir" "fr" "M"
"18084" 2006 104 TRUE 3 3 87.9 5.37 FALSE "oir" "fr" "M"
"18085" 2003 102 FALSE 1 2 78.6 3.41 TRUE "oir" "fr" "F"
"18109" 2015 165 TRUE 2 1 66 2.38 FALSE "oir" "fr" "F"
"18129" 2013 107 FALSE 1 2 71.9 2.54 FALSE "oir" "fr" "F"
"18138" 2002 112 FALSE 1 4 90.3 5.81 FALSE "oir" "fr" "F"
"18141" 2002 151 TRUE 1 1 64.1 1.99 FALSE "oir" "fr" "M"
"18144" 2007 167 FALSE 1 NA 71.6 2.84 FALSE "oir" "fr" "M"
"18146" 2006 111 FALSE 2 3 84.3 4.55 FALSE "oir" "fr" "F"
"18152" 2004 91 TRUE 1 2 70.6 3.33 FALSE "oir" "fr" "F"
"18159" 2012 154 TRUE 2 1 67.6 2.67 FALSE "oir" "fr" "F"
"18170" 2016 116 TRUE 2 2 70 2.93 FALSE "oir" "fr" "M"
"18172" 2001 90 FALSE 2 2 85.3 4.37 FALSE "oir" "fr" "M"
"18174" 2002 90 FALSE 1 2 80.3 3.77 FALSE "oir" "fr" "F"
"18180" 2005 163 FALSE 1 1 62.9 1.58 FALSE "oir" "fr" "F"
"18201" 2004 119 FALSE 1 4 94.2 5.42 TRUE "oir" "fr" "F"
"18204" 2015 178 TRUE 2 1 64.7 2.32 FALSE "oir" "fr" "M"
"18210" 2005 107 TRUE 1 2 76 3.77 FALSE "oir" "fr" "F"
"18219" 2006 174 FALSE 1 1 65.7 1.69 FALSE "oir" "fr" "M"
"18226" 2001 94 TRUE 2 2 77.4 3.76 FALSE "oir" "fr" "F"
"18229" 2010 89 TRUE 1 2 79.1 4.07 FALSE "oir" "fr" "M"
"18238" 2001 97 TRUE 2 2 85.6 4.89 FALSE "oir" "fr" "F"
"18248" 2004 92 TRUE 1 2 74.5 3.37 FALSE "oir" "fr" "F"
"18272" 2010 164 FALSE 1 1 63.2 1.66 FALSE "oir" "fr" "M"
"18276" 2003 89 FALSE 2 3 88.6 3.97 FALSE "oir" "fr" "M"
"18279" 2000 102 FALSE 1 2 74.9 3.37 FALSE "oir" "fr" "M"
"18283" 2007 99 TRUE 2 2 85.8 5.86 FALSE "oir" "fr" "F"
"18285" 2002 110 FALSE 1 2 72.4 2.81 FALSE "oir" "fr" "M"
"18290" 2011 103 TRUE 2 4 89.6 5.39 FALSE "oir" "fr" "F"
"18295" 2000 100 FALSE 1 2 74.2 2.46 FALSE "oir" "fr" "F"
"18306" 2000 141 TRUE 2 1 72.6 3.76 TRUE "oir" "fr" "F"
"18315" 2014 113 TRUE 1 2 81.3 4.9 FALSE "oir" "fr" "F"
"18359" 2013 160 FALSE 1 1 58.1 1.38 FALSE "oir" "fr" "M"
"18369" 2006 87 TRUE 2 2 75.8 3.85 FALSE "oir" "fr" "M"
"18371" 2001 107 FALSE 1 2 75.7 3.17 FALSE "oir" "fr" "F"
"18385" 2008 101 FALSE 1 3 84.3 4.11 FALSE "oir" "fr" "M"
"18386" 2010 98 FALSE 2 2 78.7 3.13 FALSE "oir" "fr" "F"
"18391" 2005 156 TRUE 2 1 75.6 3.48 FALSE "oir" "fr" "F"
"18395" 2001 158 FALSE 1 1 66.2 2.2 FALSE "oir" "fr" "M"
"18400" 2003 100 FALSE 1 2 70.9 2.28 FALSE "oir" "fr" "F"
"18402" 2008 168 TRUE 2 1 64.8 2.03 FALSE "oir" "fr" "F"
"18413" 2010 128 FALSE 1 2 80.6 4.25 FALSE "oir" "fr" "F"
"18416" 2000 102 FALSE 2 2 80.8 3.25 FALSE "oir" "fr" "M"
"18429" 2004 102 TRUE 1 4 92.8 6.35 TRUE "oir" "fr" "F"
"18432" 2007 172 FALSE 1 1 62.6 1.46 FALSE "oir" "fr" "M"
"18439" 2016 103 FALSE 1 2 81.1 4.78 FALSE "oir" "fr" "F"
"18440" 2007 114 FALSE 1 3 82.2 3.88 FALSE "oir" "fr" "F"
"18442" 2013 128 FALSE 1 2 70.9 2.61 FALSE "oir" "fr" "M"
"18457" 2004 113 FALSE 1 3 88 4.09 TRUE "oir" "fr" "M"
"18473" 2015 174 FALSE 1 1 69.1 2.17 FALSE "oir" "fr" "F"
"18505" 2000 95 TRUE 3 2 76.3 3.6 TRUE "oir" "fr" "F"
"18506" 2004 97 TRUE 2 2 83.1 4.13 FALSE "oir" "fr" "F"
"18523" 2008 142 FALSE 1 1 57.7 1.33 FALSE "oir" "fr" "M"
"18537" 2005 97 TRUE 2 2 88.6 6.89 FALSE "oir" "fr" "F"
"18539" 2015 150 TRUE 2 1 61.3 1.99 FALSE "oir" "fr" "F"
"18546" 2008 116 FALSE 2 2 79.8 2.95 FALSE "oir" "fr" "F"
"18576" 2010 124 FALSE 1 2 74.5 3.3 FALSE "oir" "fr" "F"
"18577" 2007 87 TRUE 2 3 90.3 5.87 FALSE "oir" "fr" "F"
"18588" 2012 97 TRUE 1 3 90.5 6.26 FALSE "oir" "fr" "F"
"18605" 2006 157 FALSE 2 1 65.8 1.92 FALSE "oir" "fr" "M"
"18620" 2004 152 TRUE 1 1 68.2 2.91 FALSE "oir" "fr" "F"
"18625" 2009 162 FALSE 2 1 66.1 2.2 FALSE "oir" "fr" "F"
"18635" 2008 89 TRUE 2 2 79.1 4.36 FALSE "oir" "fr" "F"
"18642" 2007 114 FALSE 1 2 68.2 2.68 FALSE "oir" "fr" "F"
"18646" 2009 110 TRUE 2 2 75.3 3.23 FALSE "oir" "fr" "F"
"18648" 2002 99 FALSE 2 4 98.1 7.28 TRUE "oir" "fr" "F"
"18650" 2001 108 FALSE 1 4 93.5 5.98 FALSE "oir" "fr" "F"
"18655" 2002 104 TRUE 2 2 74.4 3.35 FALSE "oir" "fr" "M"
"18662" 2004 162 FALSE 1 1 63.3 1.7 FALSE "oir" "fr" "M"
"18672" 2006 95 TRUE 2 2 73.6 3.26 FALSE "oir" "fr" "F"
"18683" 2011 115 FALSE 1 2 74.8 2.88 FALSE "oir" "fr" "F"
"18684" 2013 111 FALSE 1 2 72 2.45 FALSE "oir" "fr" "F"
"18692" 2013 182 FALSE 1 1 70.2 2.01 FALSE "oir" "fr" "F"
"18697" 2005 130 TRUE 2 1 66 2.32 FALSE "oir" "fr" "M"
"18700" 2000 97 TRUE 2 2 92.5 6.69 FALSE "oir" "fr" "M"
"18731" 2006 154 FALSE 1 1 63.4 1.52 FALSE "oir" "fr" "M"
"18742" 2003 86 TRUE 1 2 76.8 3.56 FALSE "oir" "fr" "F"
"18750" 2009 113 FALSE 1 3 82.4 4.04 FALSE "oir" "fr" "F"
"18752" 2015 109 TRUE 2 2 76.5 3.43 FALSE "oir" "fr" "F"
"18761" 2006 148 FALSE 2 1 65.7 1.81 FALSE "oir" "fr" "M"
"18762" 2007 121 FALSE 1 2 86.2 5.17 FALSE "oir" "fr" "F"
"18780" 2009 115 FALSE 1 2 76.2 2.75 FALSE "oir" "fr" "F"
"18789" 2009 103 FALSE 1 2 82.7 3.39 FALSE "oir" "fr" "F"
"18798" 2001 83 TRUE 1 2 75.9 3.97 FALSE "oir" "fr" "F"
"18799" 2003 88 TRUE 2 2 78.3 3.94 FALSE "oir" "fr" "M"
"18802" 2003 80 TRUE 1 2 84.2 5.4 TRUE "oir" "fr" "F"
"18820" 2017 145 TRUE 3 1 53.6 1.27 FALSE "oir" "fr" "M"
"18823" 2000 92 TRUE 1 3 77.5 4.15 FALSE "oir" "fr" "F"
"18832" 2000 93 TRUE 1 4 89.7 5.47 FALSE "oir" "fr" "F"
"18833" 2008 173 TRUE 2 1 68.4 2.61 FALSE "oir" "fr" "M"
"18842" 2008 163 FALSE 1 1 70.3 2.57 FALSE "oir" "fr" "F"
"18856" 2000 91 TRUE 2 2 77.1 3.23 FALSE "oir" "fr" "F"
"18862" 2003 101 TRUE 3 2 77.2 3.81 FALSE "oir" "fr" "F"
"18886" 2000 94 TRUE 1 2 84.7 4.85 FALSE "oir" "fr" "F"
"18887" 2000 105 FALSE 2 2 76.4 2.42 TRUE "oir" "fr" "M"
"18889" 2002 94 FALSE 1 2 82.9 3.97 TRUE "oir" "fr" "F"
"18894" 2004 84 TRUE 2 2 78.7 3.56 FALSE "oir" "fr" "M"
"18912" 2005 120 FALSE 1 2 76.9 3.51 FALSE "oir" "fr" "F"
"18914" 2012 142 FALSE 1 2 75.5 3.04 FALSE "oir" "fr" "F"
"18918" 2014 146 FALSE 1 3 82.4 4.2 FALSE "oir" "fr" "F"
"18920" 2015 173 FALSE 1 1 65.6 2.4 FALSE "oir" "fr" "F"
"18923" 2010 114 FALSE 1 3 89 4.5 FALSE "oir" "fr" "F"
"18924" 2002 142 TRUE 1 1 64.2 1.92 FALSE "oir" "fr" "M"
"18929" 2007 119 FALSE 1 2 77 3.4 FALSE "oir" "fr" "M"
"18935" 2017 152 TRUE 2 1 63.4 1.99 FALSE "oir" "fr" "M"
